# Constructed from biom file
#OTU ID	P8-rep4	P5-rep4	P9-rep1	P9-rep5	P9-rep4	P5-rep1	P8-rep2	P8-rep1	P9-rep2	P9-rep3	P8-rep3	P5-rep5	P5-rep2	P5-rep3	P8-rep5
3b354e5d1363d5706e91110ed1437f03	0.0	0.0	4.0	3.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0
b29e02dde7068659c4074b678b0b24b1	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
40484de4d43547f9ba24f5666d09aa62	0.0	0.0	4.0	6.0	16.0	0.0	0.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0
d4729a451f7663039416ef3b61723ccf	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
bf33a3290d11ecca40693f552fd3f2fa	0.0	0.0	4.0	8.0	10.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
8c1f37de65a3ff978d616e0c7c627e6d	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
23140acd7cb36e87428f1217319b3ea9	0.0	0.0	4.0	6.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
98d173fac7cb39da4a008fb80a932b82	0.0	0.0	4.0	6.0	19.0	0.0	0.0	0.0	15.0	30.0	0.0	0.0	8.0	0.0	0.0
454907b9ae024bde2d10168e5d62fd64	0.0	0.0	4.0	10.0	12.0	0.0	0.0	0.0	3.0	30.0	0.0	0.0	0.0	0.0	0.0
af418b63a9a4ed66b2d456931e026662	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0
a2eecdaf4f0ec196979d5643e070a17d	0.0	0.0	4.0	9.0	10.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
3baa0e32efaa0703e9084dba6b215bd4	0.0	0.0	4.0	20.0	11.0	0.0	0.0	0.0	2.0	33.0	0.0	0.0	0.0	0.0	0.0
12a8819c8b1718f80b5f6c2623e5c769	0.0	0.0	3.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
bcdd974ed53f14733d7eaeb7b28fa5d3	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
ab7fc6579687fa3967c8ebefcc2d3225	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
f9ccecca6c262df4708d79838bd9e5a0	0.0	0.0	3.0	13.0	8.0	0.0	0.0	0.0	6.0	17.0	0.0	0.0	0.0	0.0	0.0
05d2c27493d20daaaad74a170fe39bab	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
3bf5591f2677871dc61570fe13abafba	0.0	0.0	3.0	11.0	12.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
4d85de573ccfd04725602ed12f54a82f	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
2420f92fe53f0bb9a734a3093777bfa9	0.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
7fd0a56467287ff3132b627b5d6b8522	0.0	0.0	3.0	4.0	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
d33142ade69eec2919169f699598dd34	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
c0b9af66fd96919e5a3e17e3de45a7df	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0
9073c6ff0b00a314d966bfdc07cf9312	0.0	0.0	3.0	8.0	6.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
f0260f0cd3c01f18d1158fcfa6fa2f8c	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	0.0	2.0
aed00fd15bc8a6346040e5d96ae66175	0.0	0.0	3.0	2.0	5.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	2.0
cf5a47ed786dbe866c1e77f21d1c3522	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0
99c93835fda7504aac263fda8116b159	0.0	0.0	3.0	16.0	1.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
d3d0c43cc2ae09011e0a3a192e84a9d7	0.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
fcb0120737c00438c6cff8bd3edbfd3c	0.0	0.0	3.0	10.0	9.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
ce1063a88b9bb5f7ec735aa7a2547c6e	0.0	0.0	3.0	8.0	8.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
d06ef82fa21ec61f267e64c9ef4c5ec4	0.0	0.0	3.0	3.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
1196b0d4774db7cf62ab1d0c4e564598	0.0	0.0	3.0	6.0	7.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0
dd4ba34da50bd3a1dc0c6e57f6f7081a	0.0	0.0	3.0	11.0	21.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0
3db0a1b39b5d021fdb0eaabf9f184bd2	0.0	0.0	3.0	3.0	18.0	0.0	0.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0
fbe1efe01b190e5d08b10fc777206b03	0.0	0.0	3.0	8.0	3.0	0.0	0.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0
db5f4efa492af601fedbca088d4c7025	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0
7e12be224dbfe5871e88fab54d346fec	0.0	0.0	3.0	4.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
7ac78500f8191f39ae6e5f2b9805c7e1	0.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
bf2cee889cfe2f65b0833a49ba04f560	0.0	0.0	3.0	6.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
e10da8382badd48ff7a9bff935cfd054	0.0	0.0	3.0	18.0	4.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0
2530915cf1f64f4f74dd9463f17ceaa9	0.0	0.0	3.0	6.0	7.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
96c036481f855716391bb4a52322cc3a	0.0	0.0	3.0	6.0	3.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0	2.0	0.0
c0db7c1b4db1347c6730ac5632b7e6da	0.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0
407ad962c03ab07fc0b7ebd2e4e9b50c	0.0	0.0	3.0	8.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
309289555e4c1c5976f245b6c1ac9d98	0.0	0.0	3.0	8.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
78939e1c7ed267b31f60a6dfffb952e3	0.0	0.0	3.0	8.0	33.0	0.0	0.0	0.0	6.0	35.0	0.0	0.0	0.0	0.0	0.0
e81cb26569be140290fe8368378e949d	0.0	0.0	3.0	7.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c6b329266ae7b1e8e0b9c2d9b1b8d71c	0.0	0.0	3.0	4.0	1.0	0.0	0.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0
52c120046283594a4b810efca8bd2bb2	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
a2298b10f348eaa44bf69d110611fc73	0.0	0.0	3.0	5.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
d24e4373c4955b91c925460d354f3adf	0.0	0.0	3.0	17.0	29.0	0.0	0.0	0.0	0.0	14.0	0.0	2.0	0.0	0.0	0.0
17649fdee8bc4231519ea5253a21117c	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
902743af6966847fd9d4510b6019c85c	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0
212fe09690bcb67bbdd0a3ed40e35d69	0.0	0.0	3.0	9.0	22.0	0.0	0.0	0.0	4.0	17.0	0.0	0.0	0.0	0.0	0.0
bdb5e1af0f8348ae19eaf88d7b204bdd	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
baa218975c11acf3bca9144eba4c93af	0.0	0.0	3.0	19.0	10.0	0.0	0.0	0.0	10.0	65.0	0.0	0.0	0.0	0.0	0.0
0b907c5a9294edf31174df340ab82514	0.0	0.0	3.0	5.0	4.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0
9e9b78a6d5ef40c6e161d2b254000b54	0.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0
9499e12c6d4fa78ea34945615a043d6b	0.0	0.0	3.0	3.0	2.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0
dc06fcb336aa17d7eaa1da9df822ca75	0.0	0.0	3.0	6.0	27.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
4e69fbcc28e3e5668b570220799b15d9	0.0	0.0	3.0	4.0	6.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0
f19392db5e2c00861a6a82530e5e358c	0.0	0.0	3.0	11.0	8.0	0.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	0.0
5f1851daa1fd7e60b38587fc40bb5b2e	0.0	0.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
cc38e371259b9b45d6f9d6b20820e52a	0.0	0.0	3.0	7.0	1.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0
58a12ddf4d3db5103af68764e1231727	0.0	0.0	3.0	5.0	3.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
600fb1ee5ab4e27e5c6d7e6b5004f580	0.0	0.0	3.0	17.0	33.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
f6d351cc5bd4483f9ff7f0506bb18f62	0.0	0.0	3.0	17.0	10.0	0.0	0.0	0.0	3.0	101.0	0.0	0.0	0.0	0.0	0.0
0025fa28cb890a0f8164760e3a11d614	0.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ed9a11fa11562b08c91921d68a033c75	0.0	0.0	3.0	7.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
09e8b84c63cf3be77217374a58ef0109	0.0	0.0	3.0	11.0	17.0	0.0	0.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0	0.0
3b645e1fb3050e0c0f8f363d9593ac16	0.0	0.0	3.0	5.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
e3e48244119872eff55bc66cf6aec3d1	0.0	0.0	3.0	5.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
ebb407336f0f461e96f4dec3e2f08250	0.0	0.0	3.0	9.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
36d8ca1a986e0d88f668b309b28f9730	0.0	0.0	3.0	14.0	27.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
abd462fab5b5a7062ab42893f952c46d	0.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
76db916c2a81aefed23f0c79838aed4d	0.0	0.0	3.0	2.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
e857f5f7a85f04a563604d89479caa71	0.0	0.0	3.0	8.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d3e04ade8a3f0b91e6578a652de1c80c	0.0	0.0	3.0	8.0	27.0	0.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	0.0
c75c34e226e624f8e52f2001140db8fa	0.0	0.0	3.0	3.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
8a1d371c635f931446489317a37e431a	0.0	0.0	3.0	5.0	11.0	0.0	0.0	0.0	6.0	23.0	0.0	0.0	2.0	0.0	0.0
620a916526c7fbd15dcffd7c42d6e95c	0.0	0.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
fa084c45e9bdfc2fc9d15e3f84032b69	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
a3fcfcb32a5509ea37589030e2a4a4a0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
80d2f97321f9a43e34e87c351af6b8ec	0.0	0.0	3.0	9.0	45.0	0.0	0.0	0.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0
0ad7d59b5ea5b36120f5dfafb738c2dc	0.0	0.0	3.0	8.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
a76743b93f55d5ff4e024c13187cabff	0.0	0.0	3.0	32.0	9.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0
47fcc494f0835ca43136b6930203ef0a	0.0	0.0	3.0	8.0	7.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
c9f94f6141cd0027c68ad4b0b10778b5	0.0	0.0	3.0	2.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
305d92fd9ac5ffbbb40a9696727a60bd	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0
359e0ddeae7788a4770edb236a262b09	0.0	0.0	3.0	3.0	8.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
9a731a94e282c1f3a532854695b1bcc4	0.0	0.0	3.0	5.0	8.0	0.0	0.0	0.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0
5b1bb9075f35de5a8c068ce737117896	0.0	0.0	3.0	2.0	13.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
02972045ee31d9eabcfa8759254c0652	0.0	0.0	3.0	3.0	4.0	4.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0
0cf5970d9b7ca313830b8d84af98debd	0.0	0.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
7badc7c23e6050bc3eb824c85fe4b61f	0.0	0.0	3.0	6.0	7.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
32080bda3150a53199cddc78f6cae472	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	2.0	0.0
2b4ee132894e90b73c7838125b2fa3c9	0.0	0.0	3.0	5.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
a18bf8d3d5e58ced261ae052e29c5e74	0.0	0.0	3.0	8.0	14.0	0.0	3.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	4.0
d7cb872324db2e781a16f06572415531	0.0	0.0	3.0	3.0	14.0	0.0	0.0	0.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0
397319a828b3f963f1ab1209b58f6bd6	0.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
fe55e19cf008ab386047b37b7aa5bac5	0.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
6bc5102883305414294196db21720153	0.0	0.0	3.0	7.0	8.0	0.0	2.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0
f1a8fb1f1d9e8d2c282ef37b74443b98	0.0	0.0	3.0	6.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
99ed8e8fc30c269271e95e492a91d4ef	0.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
d364734ab8416a8a265f26ddc983e221	0.0	0.0	3.0	3.0	11.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0
e7200bdcaedc6be31640b079e7cb2d02	0.0	0.0	3.0	3.0	10.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
951e1b6c6c70c46e97ef63d1d2c6c14c	0.0	0.0	3.0	7.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
10fd7cd8966e27e71d8aaba2043801bb	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	3.0
f6d8f84a9e64626bc5a0a53fd763c768	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
24448e7e4f134ad17eb29cf5f0cc6a3f	0.0	0.0	3.0	4.0	5.0	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0.0
3462ebceb0306c0b38dc0dbf3c357c88	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
80da67636f642bbacae29cb56918bc46	0.0	0.0	3.0	8.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
5a1be2021b130ee39d2e547dbeae5980	0.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872bfa1b86ccd7af09daf515eb7e9238	0.0	0.0	3.0	0.0	4.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
d29fac5e79c1d20961e0e68ce4bd3f13	0.0	0.0	3.0	14.0	15.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
d27c22d560ffdff06bdd96a897acf9c3	0.0	0.0	3.0	7.0	8.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
f37b08121342eeae400352b5011324db	0.0	0.0	3.0	2.0	16.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d4560b745e4085c3f83165d5af6ab07b	0.0	0.0	3.0	5.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
f1ffaead9375173338abd28f3832181a	0.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
b15504dfcb37b2fe2c4d61a60c3835ac	0.0	0.0	3.0	7.0	4.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
b5194d117b904ee7a76848db93513bbb	0.0	0.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
a4a3ec73a644a5028844975b04573348	0.0	0.0	3.0	6.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
5188b09ecc5e8042a36763427d2ecdc1	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
fcf7b0586d0751bbfeae4dcea386b626	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
4a82e80549f9609c5e0cf84d3b179ccc	0.0	0.0	3.0	11.0	10.0	0.0	0.0	0.0	2.0	31.0	0.0	0.0	0.0	0.0	0.0
569c806e594010eaf26dc91bbe345933	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0
c910fd51567ed5725271551aa1e77c17	0.0	0.0	3.0	9.0	5.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0
6e1591f33f66ac92dbee25c19db1d172	0.0	0.0	3.0	3.0	6.0	2.0	0.0	0.0	0.0	11.0	0.0	2.0	4.0	0.0	0.0
4a4e39e54c48816897f8dbd5e27b2725	0.0	0.0	3.0	3.0	5.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0
a7a95c337360d08c8763d925fdc495d4	0.0	0.0	3.0	6.0	0.0	2.0	0.0	0.0	2.0	17.0	0.0	3.0	5.0	0.0	0.0
06662bf0fb03693cb3ca66846748afcb	0.0	0.0	3.0	8.0	12.0	0.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0
6ca84ae0904a259fb5c838dc605fcb59	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
4ae8b3861005bdbcb2c48bffccc3b48b	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
d95bfc575708142f03d7d035e9204ec9	0.0	0.0	3.0	8.0	22.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	0.0	0.0
42cad4f9864d50d7a406a06fdd085f37	0.0	0.0	3.0	6.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
965babe60da977b5923b16ab3028e0af	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0
cd0808eb7947b600954639484f9d4819	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0
a67ba1575884e6adcd117fec4d04bda3	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
8d127075b14d0f366172436daeee6040	0.0	0.0	3.0	8.0	7.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
760bab9818ab4399a1e3aa06f08d9228	0.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
4d41d1b08ffdd663ca82bfd3c61d9f23	0.0	0.0	3.0	6.0	2.0	0.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0
d249ebdd452380e3f7a0755174783f5f	0.0	0.0	3.0	12.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
e134fbd8e845ac178d7fcca0b127730d	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
97ba793b6d353ee847ef098e58429087	0.0	0.0	3.0	6.0	16.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0
9db62de68c7fc151f4bbceddeb34142e	0.0	0.0	3.0	15.0	24.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
dbf0cf48ca46a51fedd324b9c2a702cd	0.0	0.0	3.0	5.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
82ad37f48910b699e204a6a3aadfb4cf	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
48e7f7c69f1e8b5ec67a53ccb010d165	0.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
4ab80252022b99fa69db9cb6af61e0eb	0.0	0.0	3.0	13.0	6.0	0.0	0.0	0.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0
118738f79aba765a8be35e372201b90b	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	2.0	0.0	0.0	0.0	0.0
2d8ba2b3fb5b9fa2ef67e70c1c1fab2c	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
307a0b3cf41778d12d33b18adfd61722	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
5b41cdb2916aafa31e133a28bb4bf795	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
6f825e3204b6375806593591672689ab	0.0	0.0	3.0	12.0	12.0	0.0	8.0	2.0	2.0	36.0	6.0	0.0	0.0	0.0	6.0
35823719dab9d541ef75d98181fe12b5	0.0	0.0	3.0	6.0	10.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	0.0
4f0b06c9ca7aedf8b88d6ebfd1139819	0.0	0.0	3.0	8.0	23.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	0.0	0.0
1c88f8dc1ed9440bc9ce4e6357102a61	0.0	0.0	3.0	20.0	11.0	0.0	0.0	0.0	6.0	34.0	0.0	0.0	0.0	0.0	0.0
8a7cb35ebba9da0393ac22d0c529a6b8	0.0	0.0	3.0	13.0	13.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
36fe3c8994c5b210da7f836778ab915d	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0
d152c38f1de647c34467d0a69d7bb06f	0.0	0.0	3.0	2.0	12.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
5dbc3649168b835a6759c974fa3c3f87	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
fd92688fa0f0e3724ba53cd116a17ee1	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
3bf668d76eda11c5da14f0052e52e73e	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
a5d5e929c922758a68810160c1da2c67	0.0	0.0	3.0	6.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
d8638240c99c1c3f0b5f470ea223b64e	0.0	0.0	3.0	11.0	5.0	0.0	0.0	0.0	2.0	27.0	0.0	0.0	0.0	0.0	0.0
bf26c084369c1d7489494879e146ba43	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
20d9e5b653b84adc79c8a25edb02dcec	0.0	0.0	3.0	11.0	7.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0
