Feature ID	Taxon	Confidence
38920044c069790f3d0762714b412236	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999999641886
dda92328f43644d430600f95ee02ba29	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9999945804979888
3b199c35725851b626d27b6a645c9c17	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__	0.99989676955765
31b22181c848a9046624f963044407ba	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__	0.9999999966972268
96faef26997f2a1e0387f9587682f393	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999998280367072
4471970e559d0789cde5c9d3cc476217	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__EB1003; g__; s__	0.9999995664499098
48999e8170ea17c13bbe4893f7788e26	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9999999211688109
7dd09c27d8a11f6de1fd2e4e7f425bbe	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999994087527136
47e77a3bc214f0025eebe1d79bd775b9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__EB1003; g__; s__	0.9999999981752978
d6cc441e758822c6ef17028f0917e4fa	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9999978198836633
d689bdecfcc701254e12dd8ae4fc84e4	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.9999999999991758
74fc147fe3e07608b5c6550d5b3d92e8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__	0.9993713313697833
