sequence,1,2,3,4
c8ebe9fd2b169a12f08265683875ac0e,-4.259227973157251,-0.7726675455373375,5.690777479420138, p__Proteobacteria
c901e98105dc1695cf8c8b21680319aa,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Acidobacteria
c92ccbc3a4ac703c47ec9d927fc5ae37,13.576719454915427,9.125861138623003,4.898798446375725, p__Verrucomicrobia
c93e89fe4d7676d99e324ec7e7d2df6e,-3.084175199114576,-7.231398418854075,-2.925187524296219, p__Acidobacteria
c94957b212df7f1f288e9947929e47e2,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Bacteroidetes
c95c27196fdf07859629e7900c285bff,3.1700908134052046,-2.031944515474722,-1.0663399964091012, p__Proteobacteria
c9666533b0d39302cb00743769e06137,24.78148574377322,-5.695758399991869,-12.906261377141986, p__Firmicutes
c96d32d137b1a20e5f50713d2b36ba18,3.041466268133779,-10.94555952631319,-6.573704254674918, p__Planctomycetes
c97bc5cd9519fa61b5bc09cd3159931a,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Planctomycetes
c998e8e7def70e066c6679bea98a59fd,-6.193212014407485,-1.2312272022320623,3.612152759135516, p__Proteobacteria
c9a5db07d510ec478c969527504137fe,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
c9a6e90d345d6d1d5bfb68af78d2643a,24.755078771176606,-2.509662126617865,-11.995200319173533, p__Verrucomicrobia
c9af4ce9a822af9b471770b2bbc3bd04,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Verrucomicrobia
c9c9943d6ffee6a74879277dfc5ed805,-10.836782877582989,-8.538856461596506,-1.875849726195081, p__Planctomycetes
c9ecb30513b72b0a480a678c3dcb6606,-7.121057273263799,-8.762135860368891,-2.44430638269735, p__Planctomycetes
c9f2a6260abb087f698bf572ef7a34af,13.576719454915427,9.125861138623003,4.898798446375725, p__Firmicutes
ca05289a6cb3c3ed907b16afa6a66fa6,3.2674414574930317,6.976165562909078,5.454472367594334, p__Actinobacteria
ca1923c3ff9ac7a89e8f74e32bc98f17,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Bacteroidetes
ca1cba5cf8e9022a57b9948c24ff0f43,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Acidobacteria
ca1fe5f95012311a98d9d654c19019da,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Acidobacteria
ca20f0409f5759eb2ef3e2bcee871e54,7.244277599154099,-3.133684064557621,12.126808367057826, p__Bacteroidetes
ca40861a786120ff5a395c712b66adf7,7.287255852423223,6.0148505581905924,4.571144298236685, p__Proteobacteria
ca4462935dfcc489ad14b3f84682dcb7,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Proteobacteria
ca5b8f44b5676c717126994ed46ccb29,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Verrucomicrobia
ca646e6e3ae7f5ddc7e94fc4c7e4bdce,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
ca7953806f842363d5dfdb2fd5c665d5,2.1727137233203426,5.067789700389856,-1.2388351522546088, p__Proteobacteria
ca951960acae628365ac17d4ed2e6628,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Proteobacteria
ca98b935f0f40198918921e54fd9b8ee,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Proteobacteria
ca9d4bf2e2d3e282b46abd9d98e038f4,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Actinobacteria
caa9be84681c3771ad0b7fb18146da34,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
cabfb9bca490c165c7f38b56c21ada0d,-3.238732073405409,15.609334113768444,-3.3885579195146955, p__Proteobacteria
cac57242375c6458ca89a57d80b9344e,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Bacteroidetes
cad30062b11081b79901ebc0635a37cd,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Cyanobacteria
cad3af9eb83ea651ac63588de39d0857,20.120245446538945,-4.567077964044438,-10.794921157271913, p__Planctomycetes
cb0e50288da371b40d457e4988e08308,3.234296433773264,-2.9901348267849657,9.400884601473484, p__Bacteroidetes
cb17acf9614483be186b524cb9d7aeb4,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Proteobacteria
cb1e5ab818cae256a4d54fe575f67ddc,-4.772484052289056,0.34100604609826274,3.9023457790034306, p__Actinobacteria
cb64ba0e64f91eec24d04661d1e9f9ab,-13.132181983461674,-6.354080876167145,-0.4929245906226489, p__Chloroflexi
cb7352868311789c73c615b4bdb2bd6e,-7.699909813638329,-8.978425412505503,-2.4119713851169062, p__Proteobacteria
cb96212dcb5bb1d2261acbe4354fc190,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Verrucomicrobia
cb9cdfdf7b73124e713a6125e2830fa7,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Planctomycetes
cbaee77c173008fa73352930daf166c6,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Actinobacteria
cbb1c07d5dae7598df6cd630cdc38f82,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Actinobacteria
cbba0c6fdcb21e6ed7638ec21ead1e69,18.85911280580566,-3.4261345214416576,-11.399503002626606, p__Planctomycetes
cbd1c67210b5b0c55276b2c19b508023,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Planctomycetes
cbeedbcf56762ea378346f8c4b728b27,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Acidobacteria
cbf523cbf5e1ec3e5a40076ceb4ff056,11.676742876220143,-1.4497459186156714,13.138876288944822, p__Elusimicrobia
cc0272759a640e6842d465731d5c2f77,8.283972484555331,-2.898011342279709,13.627542032192382, p__Nitrospirae
cc07567cf4ca7addcbcb86537f823bed,8.283972484555331,-2.898011342279709,13.627542032192382, p__Actinobacteria
cc07fddab903dfd3b81186de70bd428b,11.5750901459046,-4.117363461094806,-6.230157696746957, p__Proteobacteria
cc123d6177e90c9ec14f103bdaa9c59b,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Proteobacteria
cc289ca40ceee5e2cf7ae2b1153a6462,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
cc52f4515dd02b8665cd55ddc8d9c5d5,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Bacteroidetes
cc77523ceee584647505715dd2352c8c,8.064630817931151,-2.6157849896701686,-7.930045855656689, p__Proteobacteria
cc8e697ac64b21866acd7fbf25e7c2f5,-8.802417612172261,-3.655641469933802,0.821136257276799, p__Actinobacteria
ccd1391d2a88c04bf0a93191c9bcbdbe,-0.5723362379270017,-9.96689304885389,-5.260951098555147, p__Proteobacteria
ccf2a35d51b8d66a0ddae1821505f586,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Nitrospirae
ccf3919050df2bd9ab17bd95fda11843,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Verrucomicrobia
cd2c9e2bfc97792af638aaac9b960116,-5.47691386594609,-0.6263117528891795,-1.841389040855022, p__Proteobacteria
cd3ebd369d82c1e24f4827b9fc7436be,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Actinobacteria
cd44874f40dabd6f8af14dceb9fb3ee5,29.492038937129216,-5.83680600159457,-10.227677649996684, p__Actinobacteria
cd48380ee9690d099438714b2cab021e,-5.47691386594609,-0.6263117528891795,-1.841389040855022, p__Acidobacteria
cd6fc60bcd146a86b807959373bc8ede,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Actinobacteria
cd8af3ed429dabe79d906ca701eacbe3,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Planctomycetes
cd8f42dc799c94e103b27202da830e31,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Actinobacteria
cdb0c3e3b4818d85ecd32daee80eb059,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Bacteroidetes
cdbdd5aef25b41e498a5c86a2b161127,3.0472188554956725,-1.1736664491712168,10.7090503576517, p__Proteobacteria
cde6929c9a951ff61fcc0ef834b62ddb,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Actinobacteria
cde8a2ded6fdc07f43d45ec21445ce63,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Nitrospirae
ce0cb722f527a2e87b392527c1653e4d,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
ce1eceb809ebf7ea89d6883174175037,3.4523181884112226,6.96000623222243,-1.0304159876391266, p__Actinobacteria
ce22227002c03d6178eea8919dfa67e1,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Bacteroidetes
ce5bc6cefd295da3cd07d1a4682aade1,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Actinobacteria
ce7c5be354604879f31c90b4118fa176,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Planctomycetes
ce91701e7b8ae59b6f40458b63a66174,-11.557602523128983,-3.424068263860991,-0.5534776038204574, p__Proteobacteria
ceb5de816b6594e361382624992d9494,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Gemmatimonadetes
ced8dae700ab56d0136d196e99f2c795,3.261287121679667,-3.9078524350682664,-1.7239116063770443, p__Proteobacteria
cedb268825530a186f284446cf03bb46,-4.259227973157251,-0.7726675455373375,5.690777479420138, p__Actinobacteria
cf38369219c9a55212846ba36ecfd189,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Actinobacteria
cf3c6b6ef46fa8160b992618853f1216,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Nitrospirae
cf4793d2b7a4265800ccf13c6e170b3e,11.772441078568395,-7.438535726366043,-7.355805975846372, p__Proteobacteria
cf4aab4e2bff5fb942376ac6487d5d76,-11.0347391972087,-1.9208239902541036,-2.350600517934446, p__Verrucomicrobia
cf7007e687a7523ab15900fc15fc8f38,6.995901541303368,-2.474875041983866,-2.554092016790013, p__Planctomycetes
cf748a2fffe07e97b411608ac82f3842,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Actinobacteria
cf897ebb02f580f2d919d1fccfd0640a,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Actinobacteria
cfac3f025dd9c461caf059924c783ee6,1.7760116113741624,0.12563415835358852,10.12735563034276, p__Actinobacteria
cfda2aea1c92b5a5300abba90f9e0546,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Planctomycetes
cfe6c5148d12cfbc48c92b80bd28616a,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Gemmatimonadetes
cff16bd9691b1ba11da8b63c74fc85b4,-3.200379071247101,-10.709162500471587,-5.091867502198624, p__Actinobacteria
d004435a462f245227d520f394e5a5bc,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Proteobacteria
d03ca031b477ea6a362a8be9aca748fd,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Planctomycetes
d0411f8774eba2ce1b54260253966baa,-2.03416302567341,1.935196037777788,3.0221646686856025, p__Firmicutes
d07abfe8777aa8ca703bd6459dea5621,10.097064291429142,-4.816637114985654,12.007939549532022, p__Verrucomicrobia
d082fc0f38fee7fafe6a19161687f84c,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Actinobacteria
d0bb719c473a6c0f7997b7e4d2c1067e,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Bacteroidetes
d0cfc54118b7df4d99d6aad965d195a2,16.78685056622521,10.446950367776255,5.233763120445046, p__Firmicutes
d0d87133b4aa57e7639b3fd0f4b34ad1,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Proteobacteria
d0f185b95562dc877a55513b5a436d1f,6.1968612421467935,-0.6493105405100448,-1.9936156545159331, p__Acidobacteria
d14059c3579264daa9646ee12be8de95,-5.366213594740021,2.243668622930133,2.8069439424783194, p__Actinobacteria
d15e02f506a0758efed8951fbceba480,8.064630817931151,-2.6157849896701686,-7.930045855656689, p__Actinobacteria
d1687fe3a8191b01b4528ff56fa669fa,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Firmicutes
d16aa435dea98bb79738e777dad218e9,-1.5590310028386323,-9.45193122373126,-4.699560321414757, p__Planctomycetes
d1ea46394c060e6f28dfb9ea39c1a513,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Planctomycetes
d1ea66231153e6c411e84a15897156a6,16.248862722825578,0.21509745004127945,11.977332179861337, p__Firmicutes
d1eee67680c7087370938a686e296b95,-8.122724941004126,-3.280120747298092,0.2972929141100288, p__Gemmatimonadetes
d211c5fbe5be75747b5dfc13724f32b2,-7.345099341237674,-2.5279277998032956,-1.379878940892168, p__Acidobacteria
d232cb8481579d168ff96ffd8cfc10e0,-7.345099341237674,-2.5279277998032956,-1.379878940892168, p__Proteobacteria
d239014b3e398326db605af503b0d89a,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Chloroflexi
d26d87f723160d5232dbf8e364442b47,6.004460093270177,-6.152540008900577,-5.96242582517619, p__Verrucomicrobia
d2785f1a7101aced0943eef21ec42881,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Bacteroidetes
d284559d36a5b79a4789f11a561d57f4,-1.0309323729856474,4.066999462059323,-0.8806236655015875, p__Acidobacteria
d290b07d2f05d0debaa32845e1f0bba6,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Firmicutes
d2aca40ae9f2b9320509887200ad16cf,12.928058554282563,4.229481128808243,15.203135578296038, p__Verrucomicrobia
d2b7715af497c3edb65b629656d7658c,-9.102095650417073,-5.9160952021418804,1.17317431302991, p__TM7
d2ddc3a70eb4d21ef496564ccc100be1,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Actinobacteria
d2fb20022fd76e32fac3074e7a52ce50,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Actinobacteria
d2fed62f9689edb933b02c36a04b683e,11.98577332916659,0.5161827013759619,12.664373032713412, p__Planctomycetes
d314107d507948eb1d20ad22b5480ba1,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Verrucomicrobia
d317f8e65ac293b6e463f320cea3e36e,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Proteobacteria
d3414f012970889f4171d2f2c44b6e0e,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Proteobacteria
d35abe9dc3a79047d1b71aadbe5b25e7,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Proteobacteria
d35fae98adf329c1215c35418d652f46,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Actinobacteria
d36ebe5fa40e3ba53c8484a730b63c9d,20.348490852194654,-7.226202347155654,-4.758206556923583, p__Acidobacteria
d39dd186850172523cdc2a57ad0d4a76,4.686481498943711,6.679803842198859,0.9669324279279343, p__Proteobacteria
d3b534b8efffbd8d28ac8a7201ebe190,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Planctomycetes
d40d86f4148eb63659e32ee9c62108eb,-11.80504055128551,-8.589178170299796,-1.3458408571831277, p__Planctomycetes
d479a727b2058dea716de46bafacc53e,-4.564616126124945,-3.341381416353724,7.236035589259417, p__Planctomycetes
d47c5c8ceecdded0743d19ba2c98bda1,6.995901541303368,-2.474875041983866,-2.554092016790013, p__Proteobacteria
d47c8703815a606c874cb4aafaef4c7e,15.685522550132585,-7.112107769086987,-8.816997126288374, p__Actinobacteria
d4a1abe1874d408e6723d50e984e1f8b,-4.117435958281844,13.166059425242619,-4.592377097607413, p__Acidobacteria
d4e4986222806222d8a942c6361dca3f,13.252350210228794,-5.467154975221395,-9.121569587838836, p__Proteobacteria
d4ef4ff7295392e3c363533936385324,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Proteobacteria
d51b883066483e6e7961764c79ae2954,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Acidobacteria
d524ddf791dc53838feb82fb4822b4bb,-10.6829440760627,-0.7242786270544841,1.537556581708757, p__Proteobacteria
d52bd04c539f8db288098f988ab15687,26.487325351282387,-0.6791207590144521,-11.474525270000274, p__Actinobacteria
d52f4fc0d1c356e3fb337ae5b68e75a6,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Actinobacteria
d54e3b9a0f8ddc718d7fac4e9f9f5f3c,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Acidobacteria
d555b02b220b8809bb53f3d9a844d6c1,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Actinobacteria
d57b8097112459192047c4d22f6aa036,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Firmicutes
d5810aef5a02971f41e2dde9a683468e,20.504072627867416,-0.27318837166450527,-11.639904593429764, p__Actinobacteria
d581467bf370c9aa572480fba62ac3ee,15.563479089803316,-0.989099234555153,13.116564019035522, p__Proteobacteria
d5a696e03f697976da8bd96cad1a3b8a,2.6354231560477595,6.0204947830876545,5.0814023493891, p__Proteobacteria
d5d44393ca2baab4e92d7526fae20e6f,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Actinobacteria
d61b7fba52ca359a54add3f42153600a,-9.598658295083403,-1.5075148625425967,1.876017901526798, p__Acidobacteria
d640f8f8f6743e68e23cd1eb71663cdf,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Firmicutes
d66058c59b93c1fe3a7e4e1f82dc78c8,-10.151674014760317,-0.8948110351517762,1.5643086795110523, p__Actinobacteria
d68721c583e894613cfb6a083e017ad4,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Proteobacteria
d689bdecfcc701254e12dd8ae4fc84e4,-7.699909813638329,-8.978425412505503,-2.4119713851169062, p__Actinobacteria
d6accae8353a527283b9c748e9fa965c,11.676742876220143,-1.4497459186156714,13.138876288944822, p__Firmicutes
d6b96ddbd0741a08d74da24f556e915e,-2.9713144904132287,-2.822642350406037,8.108359989610843, p__Proteobacteria
d6cbcf5ebe15853a326e1036789d101b,5.0058655328651955,8.300948477447292,-0.8459832664169098, p__Proteobacteria
d6cc441e758822c6ef17028f0917e4fa,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Firmicutes
d6effdb176c9803da616aa11c7e17897,-4.255869618848105,-2.7296534054772366,7.6396326031906, p__Proteobacteria
d6fd1a1d9a7d6deae6192aa45108bec6,-1.4781970536818665,4.073386590619915,3.9016201299592574, p__Actinobacteria
d72d76113bb9d271cbdc8bc44bcf67a8,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Planctomycetes
d7338f5d761e943e1d9c9f11b68509ef,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Tenericutes
d7430d893ae2e87499a78568c8ab5e0b,11.729996487002161,-2.097754950989455,14.346663357213192, p__Actinobacteria
d757bdea82b8ce1b2e37dee0ddffcb0d,-3.3737246592424275,14.384932255120862,-4.0344928174420716, p__Proteobacteria
d7598e0bc2a6b02976464e00d897832a,-8.802417612172261,-3.655641469933802,0.821136257276799, p__Acidobacteria
d75b4c78fbe5eab6c54b5694857dd343,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Tenericutes
d75e7f2ed94fbcb47715dd2c561e8628,16.183699498577024,-1.1625892639701774,14.092438458692458, p__Actinobacteria
d774b1d538f93ac2881f24c28b7fd1ad,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Acidobacteria
d786f18a6425cc1b419a47531ddebf22,0.39440260539216776,-1.939441780856357,9.688010722496804, p__Tenericutes
d7d39873a39aaa48e3e57f86e0caac2e,9.751798120510703,-4.842989308249757,12.091532224666397, p__Proteobacteria
d7e1b556c4c46852d41eda6734c8fb7b,-10.836782877582989,-8.538856461596506,-1.875849726195081, p__Bacteroidetes
d7f8000b96f0cd49961cf319c948b5e1,1.6079053561987247,5.040650932162563,-1.304635025246793, p__Verrucomicrobia
d8011e26d697dfeb06c03a80f26b4f20,0.1045156136811761,-8.460480222899479,-4.634756605618903, p__Bacteroidetes
d8152db30c8c174cb9e75137e1060a9e,-3.5611010698881436,0.816120987463377,-0.7081059737763491, p__Actinobacteria
d82c6042a358cbcb60866056ea1b4e48,-7.699909813638329,-8.978425412505503,-2.4119713851169062, p__Firmicutes
d845abea1ed16ba68f67c2e9e0162d6b,0.1045156136811761,-8.460480222899479,-4.634756605618903, p__Actinobacteria
d8575559461cedfb927cdf60a7ea3160,-3.084175199114576,-7.231398418854075,-2.925187524296219, p__Actinobacteria
d85a153eaffc4cec848407a86ae907fb,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Proteobacteria
d85e19d4ef793ec1b5c39fdebe4081cf,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Proteobacteria
d863dfc91ef8934d6678c802fdd023ff,-6.880055936222118,-2.2420333787191504,3.4079331991048836, p__Actinobacteria
d86641a0ea2b3c6015a0bacda203fe3a,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Bacteroidetes
d86a693eca17d2a73f885661dda04968,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Proteobacteria
d86d374cbbd39a29a2cdf86057cf2ed0,0.1045156136811761,-8.460480222899479,-4.634756605618903, p__Bacteroidetes
d8c779748b16d7dfa4d63c57af896008,-4.772484052289056,0.34100604609826274,3.9023457790034306, p__Planctomycetes
d8dc84a96395be27e14b35d36e2db9e8,8.267535625837963,-6.901424333876178,-8.229236274058515, p__Actinobacteria
d8ee420de17ba2fb22b43f1f860ed6b8,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Proteobacteria
d95f02aff587260bef38bbe2ecaa42c2,7.287255852423223,6.0148505581905924,4.571144298236685, p__Planctomycetes
d9731c31df794ed7a858905d25246f40,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Proteobacteria
d9831e5949f27afccfbeefc35e26b33d,-1.9854686656026503,-1.4147833751009729,0.5440156897438001, p__Actinobacteria
d99f7ab08105e9d3a9d0f7f716557f5b,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Proteobacteria
d9b14ca2e342f9bdbc6b11a0aaf14c8d,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Planctomycetes
d9b53237401a5cea97b79cebeb8a3368,4.596978174181064,-9.482118235430004,-4.248620306839801, p__Planctomycetes
d9b70849fd3582a6f7ff5472e3b21cc6,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Proteobacteria
d9bf72224828e5640d013e1b506c05d3,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Planctomycetes
d9c4c41380db6935987fd7d33e685a36,20.348490852194654,-7.226202347155654,-4.758206556923583, p__Actinobacteria
d9e5bc9b56d861c6c303784b6ec8c660,-3.0482697429351178,1.1272814074607567,-1.513096932178803, p__Bacteroidetes
d9ee9552e244e9b464bffd6332b3c0c0,-4.365588041293011,13.483356995218896,-4.562382467693555, p__Firmicutes
da22d5ed16c62572858bba02435c17dc,2.7745893663470405,-11.023496498114516,-6.434416514053354, p__Firmicutes
da3d9d9cd7e2304be83a43e5c5f476a3,-10.270096043107074,-0.8600751068262857,1.5770721395224818, p__Actinobacteria
da4c5b855b9cd851e12d877b1b6cd801,-9.75074207039209,-0.26373792091809967,1.653535590988054, p__Actinobacteria
da598a57b511fed13256f135cedc3ce1,0.06375021187522545,3.9481632056777776,3.7024562756274624, p__Acidobacteria
da6ae424a2a8bb5f57bafec292dd8620,-11.867544104355018,-5.956654236566317,-0.12260113738156592, p__Bacteroidetes
da9f11bd906423ddc3b1605f13c8ced7,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Chloroflexi
dac34b8c7d62f02d6099ccef0554fc33,11.501633756448237,-1.5123498716861112,12.23636833840582, p__Planctomycetes
dacfc73318e292efd954e4470222e4a9,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__WS3
dae9e6291a8a888970a301c7cb0335f6,3.8841311311317965,-1.9119697500765056,11.162476487138802, p__Actinobacteria
daea0cc981b974fcc8842c399ecae205,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Proteobacteria
daeafbf08084deeaeb2ea2d257aecfc5,-0.5723362379270017,-9.96689304885389,-5.260951098555147, p__Nitrospirae
daf3c0281cc9a2b44d3d653a18ff9c5f,19.7411295749287,-7.325949716520566,-8.081860284168865, p__Verrucomicrobia
db02cb3a9530576f35670cb9e6701789,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Actinobacteria
db03459567fdc17be26c997381123dfb,-3.481225336117675,13.21494166953063,-4.321858801245919, p__Bacteroidetes
db15c1bc7f703c54d11ac2f3e97dcb63,0.39440260539216776,-1.939441780856357,9.688010722496804, p__Verrucomicrobia
db254cfdab277661b11e2149bc642365,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Acidobacteria
db3f9c97ab4d37cc62ff1677339c8118,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Actinobacteria
db3fb4b47f2f75ba6c68077012a0fee2,6.148979422492163,-1.772310068326255,-1.6933548712503979, p__Acidobacteria
db46f687d702a9bed547c8ff4233b0f0,20.348490852194654,-7.226202347155654,-4.758206556923583, p__Proteobacteria
db4a46a1c5aaa0db8f381149eab6d8f7,-7.1713020339579545,-8.465534570899505,-2.621576992060921, p__Acidobacteria
db6c719d2c6a006fa0fcf4a3b0855fd4,-5.79486695700422,-1.622528074528011,3.7826716886706557, p__Proteobacteria
db7b707c547bf0123895af1e238688f4,-0.7796623575225363,-10.144296002061836,-5.790309580861059, p__Proteobacteria
db92225832159a8267aa95a9c69e0507,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Acidobacteria
dba11e1caf41a2740d5a584c087a1e0f,24.78148574377322,-5.695758399991869,-12.906261377141986, p__Actinobacteria
dbf4ff25a738e0fb506fc9343ad95637,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Planctomycetes
dc06fcb336aa17d7eaa1da9df822ca75,-7.699909813638329,-8.978425412505503,-2.4119713851169062, p__Proteobacteria
dc0a4ab145924e544e25f5dd5d493fdc,-7.121057273263799,-8.762135860368891,-2.44430638269735, p__Acidobacteria
dc0b501ac21c95ad59a77a0337a813d5,16.717401633288453,-0.3546739512138226,13.017548158695933, p__Bacteroidetes
dc40fbb3a8540fbc131290693a6a1f0e,-11.80504055128551,-8.589178170299796,-1.3458408571831277, p__Planctomycetes
dc4593ceba6779a25002fddf7b146405,-2.9165725624040464,1.2662825267537263,-1.5490620729922702, p__Planctomycetes
dc6f9e1a83e44d75bf07d7031a82262c,-2.0851944387760235,16.224150485228407,-4.726705072671261, p__Bacteroidetes
dc8b4c3fb92cd35de29c1887df7675ed,-5.78284899598734,-4.888409261677706,6.576187914368382, p__Bacteroidetes
dc9d290810787f15ec904ec36d948e2a,0.7050720642417904,19.543294272522573,-5.480422992589403, p__Actinobacteria
dcb34bc6ccf7ba1d30507bad395ebc13,-1.565893464507408,-10.840925913307347,-4.269597828763358, p__Verrucomicrobia
dcd5cc63d33305402949eeaabae7d998,-0.5723362379270017,-9.96689304885389,-5.260951098555147, p__Actinobacteria
dcdb34492ad752995d98550ad1b86afa,-10.077369636326356,-6.510172202649967,1.487617551147955, p__Proteobacteria
dcf635f10892ad94c53e07dd662f8225,-4.772484052289056,0.34100604609826274,3.9023457790034306, p__Proteobacteria
dcfe9c7b36ac644c38bcc96cde8eb63f,-11.80504055128551,-8.589178170299796,-1.3458408571831277, p__AD3
dd01e08152201df04d3cb97864e2dca7,-10.90059862600594,-1.9174744185918917,-2.1634648680041915, p__Bacteroidetes
dd2495e7670771b345284e72afd2322d,-2.1803213935385584,3.2901431351838197,3.9543914974155525, p__Acidobacteria
dd36e01bf8f3b244a043ed5118578c77,16.22822151999011,-2.956435460435877,-2.6451847563996034, p__Acidobacteria
dd3c3685254d0c80d864d40ebb6bb8e1,8.064630817931151,-2.6157849896701686,-7.930045855656689, p__Verrucomicrobia
dd6c0e4c2991ae242284bd7598e102e6,-8.044148338375145,3.454173818559727,0.5087622389020015, p__Bacteroidetes
dda92328f43644d430600f95ee02ba29,4.280705260415465,10.589559504002048,-0.6349382619417555, p__Planctomycetes
